business_id,labels,label
stb58,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sth4l,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
stkp4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
str8t,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
strfv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
strum,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sts42,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
stt0w,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
stvpl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
su7gj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
suc9g,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sum3n,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
suph9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
suxlu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
suyge,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sv3ga,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sv8so,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sv9js,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
svbvq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
svd1m,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
svhfn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
svj03,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
svqoy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
svy81,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sw41u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
swaad,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
swatk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
swe0q,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
swfmd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
swnvb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
swqdi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
swvkn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sww9m,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sx285,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sx65u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sx7dg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sx7iz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sx8ob,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sxefc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sxloj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sxr7h,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sxscc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sxsuu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sxtfh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sy0ws,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sy172,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sy1aq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sy2ki,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sy5zf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sy908,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
syk1k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
syn0a,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sz1x7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sz5qs,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sz628,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
sz9rg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
szjhp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
szp4l,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t02ph,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t0cgj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t0fl3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t0gz7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t0jzp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t0rja,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t0u6w,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t0z8k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t1216,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t1679,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t17uh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t180y,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t1c68,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t1j0v,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t1jb7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t1juc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t1q91,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t1qjk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t1wjb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t1xkn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t1ynz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t209w,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t2183,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t26ew,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t27cn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t287x,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t28dg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t299e,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t2iob,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t2j5h,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t33yo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t3ce4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t3rjn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t3yli,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t42qz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t48j9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t4cvp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t4hm1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t4il7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t4jtu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t4qx0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t4rlt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t4sl1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t4vxz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t4wvy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t4zr8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t4zsb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t548y,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t552h,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t5agq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t5d3o,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t5fgw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t5hrw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t5w2l,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t5yfe,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t5zaf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t65ef,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t65r3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t67kb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t6d3a,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t6ftq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t6hle,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t6hzw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t6mxo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t6o2p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t6qbq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t6tfo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t70wp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t7dnb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t7i6g,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t7m8d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t7ok0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t7tc5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t7uog,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t7wbv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t80an,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8az4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8ckv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8gh7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8h5a,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8i3f,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8jtq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8kwi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8mh7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8mqn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8oh2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8rqy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8wku,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t8wn7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t93xy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t9ezo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t9f0a,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t9fwi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t9hg0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t9r2f,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
t9v9q,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ta0k1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ta0z5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ta1qi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ta3ut,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ta3uz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tadzy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
taeta,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
taj9o,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tappe,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tb67d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tb7ga,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tb8gr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tc0kn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tc7be,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tcdxg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tcitg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tcjyw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tcpy6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tcsxd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tcu2x,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tcykg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tcz16,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
td2yw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tdehi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tdjcv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tdm9x,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tea06,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ted09,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tegi8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tejlc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
teq03,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
texnt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tf13z,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tf5uh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tf6z9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tf73f,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tf8b0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tff6m,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tffw8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tfh7p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tfmvd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tfols,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tfpim,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tfqnn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tg6ue,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tgd0w,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tgfwu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tguyl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
thjo2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
thnsp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
thzwq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ti52g,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ti65v,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ti6z0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tijhm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tik9n,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tiklt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
til6h,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tim6f,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tiweq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tiwra,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tiww7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tizhd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tj64x,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tj6xs,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tj9nr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tjhj4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tjr87,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tjr8b,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tjy5a,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tk21z,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tk27x,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tk2yj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tk2zr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tk6a9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tkjhp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tkpdg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tkqy7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tkr8l,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tkt6q,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tkusw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tkw37,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tl3s3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tlc4c,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tlul5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tm3a3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tm3le,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tmczx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tmeej,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tmgbc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tmj6v,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tmlgf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tmrdj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tmtp0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tmyv3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tn1xs,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tn877,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tnh6z,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tnhp2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tnhx7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tnwkv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tnxsa,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tnz10,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
toisr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
toou6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tophf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tos0c,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tp099,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tp82a,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tp8vw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tpfvt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tpmr6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tq7ww,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tq8s0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tq94a,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tqb2m,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tqerq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tqfdm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tqm23,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tqp7y,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tqqi0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tqr90,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tqt8m,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tqux1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tr1m6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tr8kv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
trd3d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tri4i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
trnp5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ts2c7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tsj06,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tsjlt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tsoz8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tszo6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
tt34b,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
