img,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
img_22308.jpg,0.078,0.094,0.174,0.036,0.042,0.036,0.080,0.242,0.166,0.052
img_17797.jpg,0.082,0.128,0.142,0.036,0.070,0.074,0.152,0.128,0.120,0.068
img_59295.jpg,0.046,0.132,0.144,0.044,0.032,0.040,0.166,0.192,0.152,0.052
img_6303.jpg,0.084,0.076,0.154,0.028,0.034,0.046,0.108,0.220,0.188,0.062
img_96248.jpg,0.068,0.068,0.112,0.024,0.036,0.042,0.124,0.320,0.154,0.052
img_28846.jpg,0.058,0.086,0.156,0.022,0.040,0.050,0.136,0.228,0.160,0.064
img_77091.jpg,0.062,0.064,0.168,0.026,0.048,0.048,0.132,0.246,0.154,0.052
img_16936.jpg,0.050,0.126,0.104,0.018,0.030,0.024,0.176,0.270,0.156,0.046
img_5722.jpg,0.062,0.060,0.122,0.028,0.052,0.038,0.158,0.278,0.132,0.070
img_1709.jpg,0.084,0.060,0.152,0.030,0.044,0.058,0.088,0.272,0.142,0.070
img_70053.jpg,0.078,0.098,0.138,0.036,0.026,0.080,0.104,0.228,0.146,0.066
img_39438.jpg,0.064,0.082,0.150,0.036,0.044,0.042,0.126,0.262,0.132,0.062
img_77522.jpg,0.058,0.122,0.088,0.036,0.034,0.040,0.122,0.294,0.134,0.072
img_97880.jpg,0.078,0.090,0.128,0.032,0.032,0.058,0.174,0.210,0.144,0.054
img_67947.jpg,0.096,0.082,0.102,0.042,0.042,0.070,0.126,0.226,0.136,0.078
img_37249.jpg,0.088,0.102,0.182,0.050,0.036,0.030,0.134,0.172,0.172,0.034
img_67186.jpg,0.106,0.066,0.178,0.042,0.030,0.044,0.102,0.180,0.206,0.046
img_20122.jpg,0.044,0.114,0.150,0.058,0.054,0.050,0.146,0.188,0.132,0.064
img_91800.jpg,0.050,0.086,0.142,0.040,0.046,0.044,0.140,0.220,0.168,0.064
img_9384.jpg,0.070,0.084,0.116,0.058,0.048,0.046,0.126,0.236,0.150,0.066
img_92210.jpg,0.044,0.102,0.176,0.038,0.038,0.040,0.132,0.218,0.156,0.056
img_87218.jpg,0.072,0.136,0.152,0.046,0.028,0.064,0.124,0.176,0.130,0.072
img_17252.jpg,0.070,0.102,0.160,0.036,0.036,0.058,0.166,0.146,0.166,0.060
img_15960.jpg,0.080,0.106,0.114,0.066,0.060,0.036,0.110,0.208,0.144,0.076
img_641.jpg,0.054,0.116,0.158,0.044,0.038,0.042,0.152,0.158,0.172,0.066
img_66670.jpg,0.080,0.122,0.120,0.066,0.052,0.036,0.138,0.158,0.140,0.088
img_37188.jpg,0.078,0.116,0.068,0.054,0.042,0.050,0.140,0.230,0.134,0.088
img_55918.jpg,0.050,0.110,0.118,0.044,0.050,0.048,0.148,0.216,0.148,0.068
img_55579.jpg,0.062,0.096,0.094,0.060,0.074,0.070,0.118,0.240,0.110,0.076
img_57386.jpg,0.060,0.094,0.100,0.022,0.032,0.060,0.158,0.268,0.132,0.074
img_44101.jpg,0.042,0.100,0.118,0.046,0.046,0.062,0.136,0.170,0.208,0.072
img_39561.jpg,0.064,0.086,0.124,0.034,0.038,0.060,0.076,0.268,0.138,0.112
img_13241.jpg,0.038,0.072,0.138,0.048,0.052,0.046,0.072,0.282,0.148,0.104
img_79278.jpg,0.058,0.070,0.092,0.042,0.058,0.072,0.082,0.262,0.168,0.096
img_40017.jpg,0.040,0.112,0.118,0.040,0.046,0.042,0.118,0.240,0.168,0.076
img_11553.jpg,0.048,0.062,0.118,0.040,0.048,0.038,0.080,0.304,0.188,0.074
img_97182.jpg,0.094,0.078,0.040,0.128,0.088,0.098,0.056,0.158,0.086,0.174
img_76247.jpg,0.106,0.084,0.038,0.156,0.120,0.080,0.042,0.128,0.090,0.156
img_89821.jpg,0.090,0.050,0.056,0.140,0.112,0.082,0.054,0.146,0.132,0.138
img_44021.jpg,0.084,0.068,0.076,0.132,0.092,0.072,0.108,0.116,0.150,0.102
img_8510.jpg,0.064,0.068,0.062,0.158,0.070,0.098,0.092,0.148,0.164,0.076
img_87327.jpg,0.092,0.034,0.062,0.158,0.096,0.084,0.044,0.134,0.108,0.188
img_78178.jpg,0.134,0.066,0.052,0.140,0.078,0.098,0.044,0.136,0.106,0.146
img_9309.jpg,0.126,0.054,0.048,0.120,0.094,0.106,0.056,0.146,0.098,0.152
img_34510.jpg,0.118,0.068,0.034,0.094,0.072,0.118,0.040,0.184,0.090,0.182
img_49300.jpg,0.124,0.052,0.052,0.132,0.104,0.098,0.040,0.128,0.116,0.154
img_20805.jpg,0.104,0.040,0.066,0.094,0.094,0.064,0.052,0.154,0.148,0.184
img_91729.jpg,0.096,0.076,0.048,0.096,0.084,0.084,0.108,0.128,0.102,0.178
img_59921.jpg,0.060,0.114,0.102,0.088,0.036,0.060,0.092,0.158,0.158,0.132
img_70450.jpg,0.092,0.056,0.088,0.076,0.056,0.064,0.064,0.228,0.164,0.112
img_76150.jpg,0.094,0.070,0.078,0.056,0.060,0.076,0.058,0.228,0.178,0.102
img_79556.jpg,0.096,0.048,0.070,0.086,0.072,0.088,0.064,0.196,0.202,0.078
img_2311.jpg,0.090,0.048,0.072,0.100,0.078,0.084,0.062,0.156,0.200,0.110
img_39207.jpg,0.108,0.062,0.054,0.094,0.094,0.082,0.066,0.160,0.186,0.094
img_11162.jpg,0.120,0.076,0.054,0.100,0.170,0.072,0.076,0.116,0.112,0.104
img_33239.jpg,0.104,0.074,0.072,0.084,0.108,0.086,0.056,0.168,0.132,0.116
img_99963.jpg,0.084,0.058,0.064,0.100,0.104,0.068,0.058,0.188,0.134,0.142
img_37806.jpg,0.126,0.084,0.054,0.090,0.154,0.074,0.052,0.098,0.088,0.180
img_31910.jpg,0.080,0.086,0.060,0.120,0.098,0.086,0.088,0.154,0.128,0.100
img_98061.jpg,0.088,0.076,0.124,0.064,0.060,0.064,0.078,0.166,0.184,0.096
img_54573.jpg,0.106,0.060,0.058,0.158,0.132,0.092,0.058,0.118,0.096,0.122
img_87986.jpg,0.086,0.080,0.068,0.132,0.168,0.088,0.052,0.092,0.140,0.094
img_55164.jpg,0.098,0.054,0.050,0.152,0.140,0.086,0.068,0.100,0.114,0.138
img_38074.jpg,0.084,0.106,0.054,0.098,0.092,0.124,0.058,0.126,0.140,0.118
img_44909.jpg,0.088,0.082,0.056,0.136,0.134,0.102,0.056,0.130,0.114,0.102
img_14485.jpg,0.094,0.038,0.052,0.118,0.134,0.080,0.062,0.168,0.142,0.112
img_18901.jpg,0.086,0.072,0.058,0.114,0.092,0.080,0.060,0.166,0.148,0.124
img_32697.jpg,0.088,0.070,0.032,0.178,0.098,0.078,0.044,0.130,0.136,0.146
img_39566.jpg,0.098,0.068,0.046,0.146,0.124,0.088,0.046,0.118,0.126,0.140
img_40140.jpg,0.084,0.070,0.056,0.160,0.118,0.066,0.066,0.132,0.122,0.126
img_42963.jpg,0.108,0.066,0.040,0.124,0.098,0.086,0.042,0.164,0.132,0.140
img_77066.jpg,0.090,0.056,0.048,0.128,0.118,0.118,0.048,0.130,0.120,0.144
img_48914.jpg,0.088,0.068,0.040,0.120,0.138,0.098,0.054,0.142,0.108,0.144
img_5149.jpg,0.096,0.072,0.068,0.162,0.086,0.076,0.044,0.138,0.162,0.096
img_17447.jpg,0.132,0.078,0.062,0.178,0.120,0.076,0.046,0.092,0.120,0.096
img_6196.jpg,0.054,0.034,0.150,0.044,0.014,0.034,0.042,0.364,0.184,0.080
img_101745.jpg,0.088,0.066,0.136,0.034,0.026,0.032,0.054,0.228,0.250,0.086
img_49269.jpg,0.104,0.084,0.058,0.070,0.036,0.088,0.070,0.198,0.184,0.108
img_38563.jpg,0.054,0.088,0.096,0.032,0.032,0.068,0.096,0.196,0.224,0.114
img_46540.jpg,0.062,0.072,0.102,0.028,0.022,0.044,0.054,0.360,0.184,0.072
img_25895.jpg,0.074,0.036,0.152,0.048,0.034,0.036,0.082,0.272,0.192,0.074
img_44228.jpg,0.050,0.052,0.118,0.040,0.016,0.046,0.064,0.374,0.170,0.070
img_84564.jpg,0.048,0.072,0.136,0.046,0.016,0.066,0.058,0.256,0.212,0.090
img_99848.jpg,0.042,0.070,0.132,0.046,0.034,0.050,0.066,0.268,0.206,0.086
img_37189.jpg,0.038,0.050,0.122,0.046,0.038,0.054,0.066,0.292,0.194,0.100
img_32884.jpg,0.054,0.062,0.120,0.050,0.018,0.054,0.064,0.288,0.198,0.092
img_101130.jpg,0.072,0.068,0.086,0.058,0.026,0.050,0.074,0.286,0.196,0.084
img_9103.jpg,0.052,0.048,0.142,0.030,0.028,0.056,0.056,0.330,0.164,0.094
img_19472.jpg,0.064,0.074,0.102,0.050,0.026,0.062,0.068,0.284,0.178,0.092
img_40872.jpg,0.050,0.052,0.118,0.066,0.020,0.074,0.070,0.318,0.176,0.056
img_92349.jpg,0.064,0.090,0.092,0.044,0.034,0.088,0.080,0.256,0.162,0.090
img_2890.jpg,0.052,0.076,0.072,0.026,0.030,0.060,0.066,0.354,0.160,0.104
img_85737.jpg,0.066,0.048,0.104,0.040,0.022,0.042,0.050,0.340,0.174,0.114
img_7612.jpg,0.056,0.056,0.088,0.044,0.028,0.068,0.078,0.322,0.168,0.092
img_101208.jpg,0.072,0.092,0.092,0.054,0.032,0.064,0.084,0.274,0.146,0.090
img_35391.jpg,0.066,0.070,0.112,0.030,0.044,0.048,0.062,0.294,0.170,0.104
img_51434.jpg,0.062,0.056,0.110,0.026,0.020,0.050,0.056,0.340,0.190,0.090
img_4407.jpg,0.046,0.040,0.102,0.038,0.024,0.050,0.060,0.360,0.186,0.094
img_94343.jpg,0.096,0.072,0.064,0.090,0.028,0.046,0.084,0.272,0.144,0.104
img_80493.jpg,0.068,0.062,0.098,0.044,0.014,0.046,0.064,0.328,0.172,0.104
img_40965.jpg,0.066,0.042,0.080,0.040,0.030,0.044,0.052,0.340,0.206,0.100
img_35286.jpg,0.082,0.060,0.076,0.038,0.020,0.058,0.070,0.306,0.184,0.106
img_19607.jpg,0.066,0.048,0.072,0.040,0.032,0.060,0.086,0.296,0.184,0.116
img_42021.jpg,0.100,0.054,0.098,0.030,0.032,0.054,0.058,0.292,0.174,0.108
img_28583.jpg,0.110,0.062,0.054,0.056,0.028,0.044,0.076,0.278,0.164,0.128
img_60829.jpg,0.098,0.046,0.098,0.054,0.036,0.082,0.070,0.206,0.212,0.098
img_26196.jpg,0.098,0.056,0.110,0.040,0.028,0.064,0.076,0.270,0.154,0.104
img_101063.jpg,0.096,0.072,0.116,0.028,0.042,0.106,0.064,0.208,0.162,0.106
img_79169.jpg,0.066,0.090,0.114,0.050,0.040,0.082,0.082,0.208,0.188,0.080
img_36054.jpg,0.072,0.088,0.110,0.036,0.028,0.098,0.064,0.242,0.166,0.096
img_2381.jpg,0.064,0.066,0.070,0.056,0.040,0.084,0.088,0.274,0.152,0.106
img_26837.jpg,0.068,0.126,0.108,0.066,0.050,0.064,0.102,0.148,0.170,0.098
img_57025.jpg,0.092,0.050,0.064,0.082,0.060,0.082,0.088,0.196,0.186,0.100
img_55646.jpg,0.074,0.092,0.106,0.094,0.052,0.064,0.158,0.136,0.152,0.072
img_57880.jpg,0.066,0.074,0.172,0.056,0.048,0.058,0.092,0.158,0.178,0.098
img_29986.jpg,0.092,0.064,0.074,0.068,0.064,0.076,0.110,0.176,0.130,0.146
img_40043.jpg,0.088,0.086,0.070,0.054,0.066,0.074,0.124,0.176,0.132,0.130
img_4893.jpg,0.068,0.066,0.082,0.080,0.064,0.084,0.094,0.206,0.108,0.148
img_82515.jpg,0.078,0.090,0.068,0.044,0.036,0.088,0.080,0.268,0.128,0.120
img_82087.jpg,0.066,0.090,0.064,0.042,0.056,0.068,0.082,0.240,0.176,0.116
img_7930.jpg,0.076,0.076,0.054,0.038,0.036,0.060,0.096,0.336,0.112,0.116
img_76254.jpg,0.066,0.066,0.052,0.048,0.042,0.060,0.104,0.282,0.174,0.106
img_90259.jpg,0.072,0.072,0.062,0.038,0.030,0.080,0.082,0.294,0.156,0.114
img_90194.jpg,0.064,0.080,0.072,0.056,0.048,0.084,0.078,0.248,0.134,0.136
img_95594.jpg,0.066,0.070,0.070,0.054,0.036,0.102,0.086,0.236,0.144,0.136
img_43089.jpg,0.090,0.064,0.048,0.036,0.050,0.070,0.080,0.306,0.120,0.136
img_11270.jpg,0.108,0.102,0.072,0.048,0.042,0.052,0.096,0.246,0.124,0.110
img_87481.jpg,0.086,0.054,0.110,0.018,0.040,0.054,0.092,0.250,0.208,0.088
img_14981.jpg,0.050,0.082,0.132,0.032,0.032,0.076,0.112,0.200,0.188,0.096
img_91899.jpg,0.066,0.086,0.106,0.032,0.030,0.074,0.126,0.230,0.148,0.102
img_57759.jpg,0.052,0.070,0.126,0.018,0.026,0.070,0.104,0.242,0.212,0.080
img_902.jpg,0.080,0.072,0.084,0.014,0.022,0.068,0.078,0.290,0.164,0.128
img_44862.jpg,0.066,0.056,0.120,0.020,0.044,0.074,0.054,0.256,0.184,0.126
img_55163.jpg,0.058,0.066,0.090,0.032,0.042,0.068,0.084,0.260,0.192,0.108
img_70374.jpg,0.078,0.052,0.112,0.018,0.048,0.064,0.064,0.238,0.234,0.092
img_92537.jpg,0.094,0.052,0.112,0.014,0.058,0.078,0.076,0.220,0.192,0.104
img_6841.jpg,0.078,0.074,0.078,0.024,0.046,0.068,0.074,0.214,0.214,0.130
img_53828.jpg,0.072,0.044,0.134,0.040,0.028,0.046,0.056,0.252,0.222,0.106
img_17553.jpg,0.076,0.056,0.106,0.030,0.034,0.032,0.084,0.260,0.206,0.116
img_77841.jpg,0.074,0.036,0.168,0.022,0.034,0.068,0.052,0.240,0.222,0.084
img_34488.jpg,0.068,0.052,0.142,0.028,0.036,0.050,0.062,0.274,0.186,0.102
img_36222.jpg,0.044,0.098,0.108,0.040,0.044,0.072,0.094,0.210,0.202,0.088
img_92193.jpg,0.070,0.070,0.114,0.030,0.026,0.052,0.052,0.240,0.198,0.148
img_31622.jpg,0.090,0.068,0.098,0.040,0.040,0.070,0.074,0.216,0.176,0.128
img_7174.jpg,0.116,0.076,0.054,0.084,0.074,0.116,0.054,0.160,0.126,0.140
img_88421.jpg,0.078,0.070,0.128,0.044,0.032,0.064,0.058,0.230,0.198,0.098
img_47456.jpg,0.064,0.072,0.124,0.040,0.052,0.066,0.064,0.250,0.170,0.098
img_97507.jpg,0.072,0.076,0.070,0.024,0.030,0.062,0.056,0.314,0.162,0.134
img_12834.jpg,0.078,0.042,0.046,0.050,0.020,0.086,0.064,0.340,0.138,0.136
img_58616.jpg,0.088,0.054,0.120,0.032,0.060,0.072,0.058,0.210,0.178,0.128
img_42084.jpg,0.054,0.066,0.126,0.032,0.044,0.078,0.074,0.250,0.182,0.094
img_22983.jpg,0.080,0.060,0.110,0.018,0.032,0.056,0.056,0.258,0.214,0.116
img_72894.jpg,0.064,0.054,0.188,0.034,0.046,0.070,0.030,0.180,0.250,0.084
img_95573.jpg,0.066,0.066,0.124,0.050,0.030,0.074,0.082,0.220,0.214,0.074
img_50866.jpg,0.054,0.066,0.132,0.040,0.028,0.084,0.060,0.208,0.218,0.110
img_69564.jpg,0.094,0.080,0.108,0.062,0.028,0.104,0.068,0.168,0.174,0.114
img_88787.jpg,0.024,0.052,0.188,0.032,0.024,0.052,0.074,0.256,0.246,0.052
img_69998.jpg,0.060,0.052,0.170,0.020,0.032,0.052,0.086,0.242,0.232,0.054
img_96019.jpg,0.066,0.038,0.178,0.024,0.044,0.072,0.066,0.194,0.242,0.076
img_1789.jpg,0.054,0.054,0.190,0.034,0.044,0.044,0.084,0.194,0.232,0.070
img_33076.jpg,0.060,0.048,0.140,0.040,0.030,0.066,0.080,0.246,0.222,0.068
img_34848.jpg,0.052,0.066,0.156,0.024,0.052,0.044,0.064,0.260,0.198,0.084
img_73747.jpg,0.068,0.066,0.128,0.020,0.046,0.076,0.082,0.244,0.184,0.086
img_73448.jpg,0.082,0.084,0.096,0.044,0.034,0.066,0.094,0.228,0.160,0.112
img_13981.jpg,0.068,0.054,0.116,0.024,0.042,0.066,0.062,0.290,0.194,0.084
img_57748.jpg,0.068,0.062,0.104,0.050,0.042,0.092,0.096,0.200,0.184,0.102
img_85595.jpg,0.078,0.058,0.128,0.038,0.050,0.060,0.092,0.170,0.242,0.084
img_54224.jpg,0.104,0.070,0.086,0.054,0.036,0.064,0.076,0.190,0.226,0.094
img_50613.jpg,0.054,0.080,0.096,0.038,0.032,0.026,0.064,0.316,0.194,0.100
img_97452.jpg,0.076,0.034,0.134,0.018,0.034,0.064,0.088,0.250,0.230,0.072
img_45452.jpg,0.070,0.064,0.136,0.036,0.048,0.064,0.092,0.212,0.178,0.100
img_87029.jpg,0.068,0.070,0.154,0.042,0.038,0.076,0.096,0.188,0.184,0.084
img_6588.jpg,0.064,0.048,0.154,0.026,0.062,0.078,0.086,0.166,0.238,0.078
img_7291.jpg,0.062,0.036,0.150,0.024,0.038,0.086,0.072,0.222,0.224,0.086
img_35657.jpg,0.094,0.036,0.138,0.032,0.062,0.050,0.078,0.196,0.192,0.122
img_98630.jpg,0.090,0.078,0.102,0.052,0.072,0.102,0.094,0.140,0.148,0.122
img_69645.jpg,0.074,0.068,0.100,0.030,0.042,0.082,0.080,0.236,0.182,0.106
img_82683.jpg,0.070,0.058,0.076,0.034,0.054,0.082,0.102,0.256,0.162,0.106
img_102118.jpg,0.090,0.080,0.114,0.054,0.038,0.074,0.076,0.194,0.188,0.092
img_2935.jpg,0.096,0.068,0.092,0.032,0.036,0.076,0.078,0.232,0.182,0.108
img_83880.jpg,0.088,0.060,0.042,0.084,0.086,0.108,0.068,0.156,0.160,0.148
img_81771.jpg,0.110,0.084,0.076,0.038,0.088,0.118,0.080,0.144,0.136,0.126
img_61162.jpg,0.084,0.050,0.096,0.052,0.072,0.108,0.078,0.178,0.168,0.114
img_76388.jpg,0.086,0.068,0.084,0.062,0.090,0.144,0.064,0.108,0.124,0.170
img_57808.jpg,0.100,0.076,0.044,0.046,0.100,0.132,0.074,0.140,0.098,0.190
img_4967.jpg,0.082,0.082,0.088,0.040,0.048,0.070,0.070,0.128,0.222,0.170
img_99804.jpg,0.076,0.066,0.104,0.030,0.032,0.060,0.066,0.270,0.196,0.100
img_61406.jpg,0.094,0.058,0.126,0.024,0.030,0.054,0.064,0.262,0.198,0.090
img_6114.jpg,0.104,0.082,0.080,0.048,0.070,0.088,0.084,0.130,0.198,0.116
img_88291.jpg,0.108,0.062,0.128,0.040,0.040,0.070,0.084,0.142,0.244,0.082
img_503.jpg,0.086,0.038,0.086,0.044,0.054,0.096,0.086,0.162,0.232,0.116
img_62457.jpg,0.128,0.058,0.090,0.026,0.044,0.078,0.072,0.174,0.194,0.136
img_22180.jpg,0.122,0.050,0.082,0.042,0.058,0.106,0.078,0.154,0.184,0.124
img_78917.jpg,0.072,0.050,0.102,0.042,0.066,0.070,0.074,0.198,0.234,0.092
img_77298.jpg,0.112,0.058,0.084,0.044,0.050,0.076,0.074,0.176,0.234,0.092
img_57279.jpg,0.110,0.096,0.084,0.038,0.050,0.070,0.078,0.170,0.202,0.102
img_83785.jpg,0.120,0.104,0.098,0.046,0.052,0.058,0.092,0.164,0.148,0.118
img_43611.jpg,0.128,0.054,0.074,0.040,0.074,0.078,0.048,0.170,0.200,0.134
img_92521.jpg,0.048,0.068,0.120,0.026,0.038,0.058,0.096,0.214,0.236,0.096
img_73316.jpg,0.034,0.088,0.100,0.046,0.068,0.044,0.148,0.194,0.206,0.072
img_16077.jpg,0.048,0.056,0.110,0.050,0.076,0.052,0.072,0.212,0.262,0.062
img_97945.jpg,0.092,0.056,0.060,0.038,0.028,0.106,0.068,0.222,0.220,0.110
img_19439.jpg,0.104,0.110,0.052,0.052,0.102,0.072,0.122,0.126,0.152,0.108
img_77347.jpg,0.102,0.098,0.054,0.040,0.042,0.066,0.116,0.188,0.138,0.156
img_74238.jpg,0.116,0.040,0.034,0.048,0.048,0.368,0.068,0.086,0.072,0.120
img_44591.jpg,0.084,0.048,0.024,0.072,0.066,0.398,0.066,0.056,0.072,0.114
img_72025.jpg,0.074,0.072,0.056,0.044,0.060,0.332,0.058,0.098,0.100,0.106
img_44297.jpg,0.084,0.072,0.026,0.082,0.070,0.320,0.064,0.070,0.092,0.120
img_65859.jpg,0.066,0.036,0.010,0.062,0.036,0.494,0.048,0.058,0.078,0.112
img_18740.jpg,0.068,0.072,0.016,0.108,0.106,0.364,0.038,0.058,0.056,0.114
img_75882.jpg,0.082,0.044,0.030,0.052,0.042,0.406,0.078,0.050,0.098,0.118
img_24744.jpg,0.068,0.046,0.012,0.074,0.054,0.464,0.040,0.052,0.060,0.130
img_44224.jpg,0.120,0.098,0.078,0.066,0.074,0.080,0.126,0.116,0.108,0.134
img_12442.jpg,0.072,0.078,0.118,0.038,0.052,0.064,0.172,0.154,0.154,0.098
img_89460.jpg,0.076,0.086,0.024,0.078,0.106,0.216,0.120,0.090,0.074,0.130
img_22873.jpg,0.048,0.062,0.026,0.066,0.068,0.312,0.122,0.094,0.088,0.114
img_30214.jpg,0.058,0.086,0.052,0.078,0.068,0.296,0.126,0.046,0.100,0.090
img_75085.jpg,0.084,0.080,0.056,0.090,0.084,0.200,0.106,0.078,0.122,0.100
img_88147.jpg,0.094,0.056,0.048,0.062,0.082,0.280,0.086,0.078,0.114,0.100
img_5839.jpg,0.060,0.052,0.050,0.068,0.052,0.298,0.112,0.084,0.108,0.116
img_8852.jpg,0.050,0.066,0.036,0.072,0.066,0.280,0.086,0.098,0.152,0.094
img_48489.jpg,0.126,0.052,0.010,0.078,0.050,0.340,0.062,0.064,0.080,0.138
img_70803.jpg,0.092,0.056,0.032,0.066,0.058,0.412,0.068,0.062,0.046,0.108
img_32655.jpg,0.110,0.082,0.028,0.078,0.050,0.284,0.072,0.090,0.052,0.154
img_88434.jpg,0.110,0.054,0.018,0.070,0.080,0.334,0.068,0.072,0.052,0.142
img_9637.jpg,0.098,0.048,0.034,0.072,0.074,0.342,0.072,0.056,0.096,0.108
img_120.jpg,0.092,0.052,0.026,0.046,0.048,0.306,0.108,0.066,0.118,0.138
img_88983.jpg,0.084,0.064,0.024,0.090,0.054,0.354,0.052,0.078,0.066,0.134
img_2090.jpg,0.098,0.078,0.022,0.104,0.058,0.308,0.062,0.076,0.052,0.142
img_76416.jpg,0.074,0.072,0.014,0.066,0.070,0.352,0.064,0.082,0.080,0.126
img_42329.jpg,0.094,0.068,0.030,0.052,0.066,0.346,0.060,0.086,0.082,0.116
img_97086.jpg,0.160,0.064,0.010,0.090,0.054,0.208,0.040,0.094,0.076,0.204
img_88560.jpg,0.110,0.092,0.014,0.084,0.048,0.306,0.058,0.078,0.062,0.148
img_60560.jpg,0.102,0.052,0.054,0.074,0.074,0.246,0.068,0.092,0.102,0.136
img_24355.jpg,0.100,0.068,0.018,0.064,0.060,0.306,0.076,0.096,0.076,0.136
img_42904.jpg,0.092,0.050,0.040,0.090,0.074,0.262,0.084,0.084,0.116,0.108
img_5411.jpg,0.104,0.044,0.032,0.076,0.064,0.354,0.052,0.050,0.108,0.116
img_92127.jpg,0.114,0.070,0.034,0.082,0.068,0.280,0.074,0.052,0.090,0.136
img_50682.jpg,0.098,0.060,0.022,0.056,0.056,0.312,0.104,0.102,0.068,0.122
img_34846.jpg,0.124,0.072,0.016,0.082,0.052,0.262,0.058,0.102,0.076,0.156
img_66808.jpg,0.098,0.056,0.052,0.076,0.070,0.250,0.074,0.114,0.096,0.114
img_72094.jpg,0.060,0.064,0.062,0.102,0.176,0.208,0.056,0.070,0.108,0.094
img_13216.jpg,0.106,0.056,0.058,0.052,0.074,0.212,0.090,0.090,0.158,0.104
img_4675.jpg,0.134,0.056,0.030,0.056,0.064,0.262,0.066,0.076,0.104,0.152
img_22901.jpg,0.078,0.064,0.022,0.064,0.064,0.276,0.104,0.102,0.106,0.120
img_10052.jpg,0.096,0.044,0.038,0.076,0.074,0.306,0.076,0.080,0.100,0.110
img_60734.jpg,0.092,0.062,0.022,0.076,0.080,0.298,0.108,0.056,0.106,0.100
img_48922.jpg,0.052,0.072,0.060,0.102,0.068,0.268,0.092,0.082,0.116,0.088
img_3899.jpg,0.082,0.072,0.038,0.072,0.058,0.302,0.114,0.060,0.110,0.092
img_46664.jpg,0.072,0.072,0.028,0.096,0.068,0.344,0.074,0.062,0.092,0.092
img_99978.jpg,0.100,0.056,0.012,0.094,0.072,0.358,0.040,0.062,0.076,0.130
img_80483.jpg,0.076,0.066,0.010,0.102,0.064,0.316,0.104,0.044,0.118,0.100
img_9325.jpg,0.056,0.046,0.030,0.082,0.058,0.416,0.092,0.064,0.074,0.082
img_49511.jpg,0.048,0.066,0.030,0.092,0.078,0.416,0.062,0.052,0.078,0.078
img_96754.jpg,0.062,0.066,0.038,0.078,0.058,0.364,0.106,0.048,0.098,0.082
img_60850.jpg,0.062,0.052,0.024,0.096,0.072,0.358,0.084,0.072,0.082,0.098
img_86019.jpg,0.074,0.060,0.026,0.080,0.076,0.386,0.084,0.058,0.060,0.096
img_42639.jpg,0.092,0.078,0.012,0.134,0.056,0.324,0.080,0.052,0.078,0.094
img_34454.jpg,0.088,0.086,0.016,0.154,0.092,0.230,0.066,0.062,0.070,0.136
img_17715.jpg,0.114,0.066,0.016,0.070,0.036,0.352,0.060,0.064,0.050,0.172
img_96220.jpg,0.082,0.060,0.048,0.074,0.084,0.244,0.098,0.076,0.120,0.114
img_60998.jpg,0.098,0.054,0.014,0.078,0.086,0.304,0.072,0.078,0.068,0.148
img_50683.jpg,0.058,0.058,0.020,0.090,0.068,0.390,0.094,0.062,0.066,0.094
img_77104.jpg,0.108,0.062,0.016,0.084,0.062,0.324,0.070,0.082,0.050,0.142
img_67710.jpg,0.080,0.066,0.032,0.090,0.074,0.314,0.072,0.082,0.064,0.126
img_10516.jpg,0.100,0.068,0.024,0.078,0.066,0.312,0.068,0.066,0.082,0.136
img_99441.jpg,0.092,0.082,0.016,0.078,0.070,0.306,0.076,0.058,0.078,0.144
img_70663.jpg,0.080,0.070,0.016,0.078,0.066,0.332,0.098,0.070,0.074,0.116
img_16671.jpg,0.056,0.092,0.056,0.076,0.062,0.256,0.070,0.088,0.104,0.140
img_3539.jpg,0.058,0.100,0.040,0.062,0.062,0.248,0.078,0.092,0.106,0.154
img_85156.jpg,0.070,0.082,0.018,0.050,0.076,0.372,0.084,0.080,0.054,0.114
img_38046.jpg,0.068,0.050,0.034,0.082,0.078,0.340,0.072,0.098,0.058,0.120
img_6689.jpg,0.078,0.058,0.024,0.056,0.052,0.434,0.060,0.078,0.060,0.100
img_46168.jpg,0.088,0.064,0.020,0.062,0.086,0.352,0.074,0.086,0.046,0.122
img_92441.jpg,0.080,0.076,0.024,0.098,0.096,0.268,0.064,0.082,0.070,0.142
img_38184.jpg,0.088,0.062,0.044,0.068,0.064,0.304,0.076,0.090,0.082,0.122
img_73600.jpg,0.092,0.054,0.022,0.080,0.040,0.396,0.052,0.048,0.070,0.146
img_29110.jpg,0.078,0.052,0.018,0.070,0.048,0.384,0.040,0.090,0.058,0.162
img_99558.jpg,0.080,0.080,0.022,0.094,0.068,0.360,0.058,0.076,0.050,0.112
img_28521.jpg,0.090,0.072,0.020,0.104,0.072,0.350,0.064,0.046,0.048,0.134
img_79689.jpg,0.106,0.052,0.026,0.120,0.070,0.306,0.064,0.054,0.062,0.140
img_77954.jpg,0.074,0.050,0.014,0.084,0.086,0.344,0.046,0.100,0.072,0.130
img_7690.jpg,0.082,0.048,0.022,0.062,0.076,0.364,0.054,0.090,0.068,0.134
img_48804.jpg,0.064,0.120,0.044,0.058,0.024,0.080,0.176,0.192,0.136,0.106
img_94476.jpg,0.052,0.146,0.052,0.052,0.044,0.056,0.214,0.184,0.114,0.086
