business_id;percentage_removed;counts
26ysm;1,238390093;319
c8tpv;1,238390093;319
cpii4;1,238390093;319
uc0ci;1,238390093;319
gy3f7;1,237345332;878
he71c;1,237345332;878
2ehyg;1,236093943;799
bsokc;1,236093943;799
rvibf;1,236093943;799
0hx8q;1,234567901;80
0n8do;1,234567901;80
24scj;1,234567901;80
3aebl;1,234567901;80
3kwl4;1,234567901;80
46b7v;1,234567901;160
5hiat;1,234567901;80
8meuv;1,234567901;80
8ptt4;1,234567901;80
9tb9b;1,234567901;80
ak9th;1,234567901;80
bcrsu;1,234567901;320
cu3w5;1,234567901;80
de3o6;1,234567901;80
m16ri;1,234567901;80
nkl7v;1,234567901;160
r7zzs;1,234567901;160
tcz16;1,234567901;80
u9xl2;1,234567901;160
wsk12;1,234567901;80
x7o2f;1,234567901;80
xe2hi;1,234567901;160
2t86y;1,230769231;642
5d78t;1,230769231;642
zosre;1,228501229;402
59bk7;1,226993865;805
9xotj;1,226993865;161
erph4;1,226993865;161
ewa21;1,226993865;161
i5ddk;1,226993865;161
owfot;1,226993865;161
twicc;1,226993865;161
7y4dz;1,225114855;645
yilp4;1,225045372;2177
tukvg;1,224489796;242
tjhj4;1,22324159;646
z0xdo;1,22324159;646
iz6vz;1,222651223;1535
1ps9h;1,219512195;81
4f65u;1,219512195;81
6yjpe;1,219512195;81
7nrhv;1,219512195;81
9kb3b;1,219512195;81
at04k;1,219512195;81
b1zxx;1,219512195;81
b44t3;1,219512195;81
d7ywu;1,219512195;81
k839d;1,219512195;81
kohxi;1,219512195;81
n3eg2;1,219512195;81
pbvm2;1,219512195;243
pm0bd;1,219512195;243
s70pi;1,219512195;81
tj6xs;1,219512195;81
tu2t1;1,219512195;81
yp015;1,219512195;81
34utl;1,212121212;489
krtf5;1,212121212;163
t26ew;1,212121212;489
zhmzj;1,212121212;163
fjvig;1,211072664;571
h4xr0;1,211072664;571
t8jtq;1,209677419;245
fgvqf;1,208459215;327
f0ky7;1,207729469;409
m4nod;1,207729469;409
00kad;1,204819277;82
03bbu;1,204819277;164
0uv14;1,204819277;82
0vre2;1,204819277;82
1d3im;1,204819277;82
1q4qk;1,204819277;82
2u9ky;1,204819277;82
41op5;1,204819277;82
4jdn1;1,204819277;82
7cm8h;1,204819277;82
7ocfw;1,204819277;82
8owcb;1,204819277;82
ab3aj;1,204819277;82
ajxre;1,204819277;246
bozes;1,204819277;164
cvzul;1,204819277;82
f2zdp;1,204819277;82
fzq2f;1,204819277;82
i0vou;1,204819277;82
kxrob;1,204819277;82
l3g7w;1,204819277;246
lkuh0;1,204819277;82
oq6rb;1,204819277;82
qw6hp;1,204819277;164
r5lj2;1,204819277;82
rjvrc;1,204819277;82
s0m7q;1,204819277;82
tcdxg;1,204819277;82
v5qpd;1,204819277;82
vkt65;1,204819277;82
wiwtg;1,204819277;164
yfa1r;1,204819277;82
ll7ov;1,201602136;740
1t6tb;1,2;247
oce09;1,2;247
xtcij;1,2;247
003sg;1,19760479;165
plf6j;1,19760479;165
q8szr;1,19760479;165
zfnxq;1,194029851;1986
xdj4l;1,192842942;497
207ue;1,19047619;83
41p7y;1,19047619;166
750ds;1,19047619;83
7i6ly;1,19047619;83
89s6l;1,19047619;83
8r1nw;1,19047619;83
aswwn;1,19047619;83
b2xh7;1,19047619;83
f2yct;1,19047619;166
fiz0g;1,19047619;83
gr7fc;1,19047619;166
imgns;1,19047619;83
ip2qz;1,19047619;166
jce1v;1,19047619;83
knbbr;1,19047619;83
l1lr1;1,19047619;83
l9kak;1,19047619;83
mkf0a;1,19047619;83
nfzua;1,19047619;83
u8is7;1,19047619;83
umyur;1,19047619;83
zbiqn;1,19047619;83
bd8ql;1,187648456;416
v705y;1,185770751;500
8b0iy;1,183431953;167
9kmhq;1,183431953;334
scpji;1,183431953;167
rlk27;1,182795699;919
fxse6;1,179245283;419
4qs1d;1,176470588;168
a5m6k;1,176470588;168
buwar;1,176470588;84
fc66d;1,176470588;168
fmndk;1,176470588;168
gsqc0;1,176470588;168
hn0bq;1,176470588;84
qc7pq;1,176470588;84
r4ot5;1,176470588;168
somli;1,176470588;168
tadzy;1,176470588;84
zgx8k;1,176470588;84
kko44;1,174934726;757
a4feo;1,171875;506
hgqtr;1,171875;253
pxsjj;1,171875;506
zcjwi;1,171875;1012
0cjq2;1,170568562;591
s6r9i;1,170568562;591
db2ly;1,169590643;169
gl60q;1,169590643;169
oso1l;1,169590643;169
vb2sl;1,169590643;169
ygvu9;1,169590643;1014
4gcr6;1,162790698;85
7ecuo;1,162790698;85
a2s7m;1,162790698;510
h428r;1,162790698;85
os9pk;1,162790698;85
pm7dc;1,162790698;595
qp0j9;1,162790698;510
sjec1;1,162790698;85
texnt;1,162790698;85
tqt8m;1,162790698;85
xqalh;1,162790698;85
z8pik;1,162790698;85
6vk9w;1,158301158;256
dsid1;1,158301158;256
hyhdg;1,158301158;1536
p5wdr;1,158301158;256
xvzai;1,158301158;256
mahdr;1,156812339;769
4hbwo;1,156069364;171
h0g68;1,156069364;171
q1yqb;1,156069364;171
d2q34;1,153846154;257
fldmm;1,153402537;857
rx5mm;1,153402537;857
0uhqx;1,152073733;429
0f4hh;1,149425287;344
0vtru;1,149425287;86
3suu4;1,149425287;86
8n7bu;1,149425287;86
ah06i;1,149425287;86
b4e8h;1,149425287;86
bv1ga;1,149425287;86
f517f;1,149425287;86
fcskg;1,149425287;344
ff6df;1,149425287;86
hswmn;1,149425287;86
mc45q;1,149425287;86
mgnlt;1,149425287;86
mz9tr;1,149425287;86
pk4jh;1,149425287;86
q24wv;1,149425287;86
rd2bw;1,149425287;86
t0gz7;1,149425287;86
uvwqu;1,149425287;86
wwcj9;1,149425287;86
xihwt;1,149425287;86
yt1h2;1,149425287;86
zfsrh;1,149425287;86
aorzh;1,146430433;1897
n03rt;1,146131805;345
x2asf;1,145038168;777
yxbcn;1,145038168;777
1uk1n;1,142857143;173
3xsjo;1,142857143;173
5yiqo;1,142857143;173
binvo;1,142857143;173
ef95v;1,142857143;173
sr4bz;1,142857143;173
4dskp;1,140684411;260
4k5oi;1,140684411;260
huujw;1,140684411;520
i2opb;1,140684411;260
wx14r;1,140684411;260
wzvzs;1,140684411;520
pko8r;1,13960114;347
vatak;1,13960114;347
4scs2;1,138952164;434
2s2ha;1,136363636;87
3yutj;1,136363636;174
6bths;1,136363636;174
7jk78;1,136363636;174
c6epd;1,136363636;87
ddjg4;1,136363636;87
e2gc1;1,136363636;87
fqktb;1,136363636;174
gk36i;1,136363636;87
hwubn;1,136363636;87
jdswt;1,136363636;87
jhsta;1,136363636;87
l6s3h;1,136363636;87
s5t0z;1,136363636;174
t4zr8;1,136363636;87
vj1cl;1,136363636;174
wrfpc;1,136363636;87
xha71;1,136363636;87
xy7vi;1,136363636;87
4udt2;1,132686084;611
fjv9s;1,130776794;2011
uhha8;1,129943503;175
xs9o1;1,129943503;175
xwwnl;1,129943503;175
q2jy1;1,126760563;351
wyylg;1,126760563;351
46tfq;1,123595506;88
4p4bz;1,123595506;88
59ly1;1,123595506;88
7w70k;1,123595506;88
9gfjv;1,123595506;88
an8au;1,123595506;88
c9f4a;1,123595506;88
dbfed;1,123595506;88
dqeh3;1,123595506;88
ec636;1,123595506;88
euvqx;1,123595506;88
jy83v;1,123595506;88
l2ee2;1,123595506;176
mvgrb;1,123595506;88
ol269;1,123595506;88
u99nl;1,123595506;88
up3tx;1,123595506;88
vazkp;1,123595506;88
vy40p;1,123595506;88
yk2ed;1,123595506;88
zfrmk;1,123595506;88
q8y1k;1,122194514;1586
ml29n;1,121304791;1940
v4h0v;1,121304791;1940
g44ax;1,116427432;620
xg3pm;1,116427432;620
dqwhs;1,114827202;887
u36ow;1,114827202;887
t8oh2;1,114206128;355
10p5u;1,113360324;977
249oh;1,111111111;178
5u47m;1,111111111;445
5yxck;1,111111111;178
bpql8;1,111111111;178
chl2q;1,111111111;89
dp37y;1,111111111;178
he9i6;1,111111111;89
ja92r;1,111111111;445
llk07;1,111111111;89
m5zve;1,111111111;89
os6ud;1,111111111;89
r35rk;1,111111111;178
s7oae;1,111111111;178
soqn2;1,111111111;178
t2j5h;1,111111111;445
gcmpb;1,109215017;1159
6f7i7;1,104972376;179
c86qe;1,104972376;179
ceg7m;1,104972376;179
diz7j;1,104972376;179
vpfsq;1,104972376;179
xwq3w;1,104972376;179
62rym;1,104294479;806
o1gc8;1,101321586;449
2hc70;1,098901099;90
4woz6;1,098901099;90
4wqeh;1,098901099;90
55sed;1,098901099;90
5o1j4;1,098901099;90
bnist;1,098901099;90
c6hln;1,098901099;90
ck28n;1,098901099;180
e02zd;1,098901099;90
ff8eg;1,098901099;180
fjo81;1,098901099;90
gowus;1,098901099;90
ioqxn;1,098901099;180
jk5uv;1,098901099;90
kw7ak;1,098901099;90
la63z;1,098901099;90
lwd5o;1,098901099;90
lxz32;1,098901099;90
mejcc;1,098901099;90
ocabn;1,098901099;90
u4dry;1,098901099;90
vtblj;1,098901099;90
vxeox;1,098901099;90
fh8b2;1,097345133;2794
8b0fc;1,095890411;722
7n0wy;1,094890511;271
umd29;1,094890511;271
urb3o;1,094091904;452
2y2rp;1,093951094;1537
dz934;1,093951094;1537
9wd6m;1,09375;633
h66tx;1,092896175;181
lucxh;1,092896175;181
vpbe2;1,092896175;181
zqta2;1,092896175;181
ubjjg;1,089918256;726
6one3;1,089324619;908
8yd82;1,088646967;636
d6ym4;1,088646967;636
dkmzq;1,088646967;636
vaco5;1,088646967;636
i5x0l;1,088435374;727
03yz9;1,086956522;91
149zx;1,086956522;182
2l2fz;1,086956522;91
4jl87;1,086956522;91
5o7ja;1,086956522;91
87wpw;1,086956522;91
cmmyh;1,086956522;91
fv4uu;1,086956522;91
i94wc;1,086956522;91
ltnk9;1,086956522;728
tk6a9;1,086956522;91
u4a6q;1,086956522;91
vcu7s;1,086956522;182
m3i32;1,086261981;1548
m4p9b;1,081081081;183
huweg;1,079913607;458
1xa0x;1,079622132;733
mwykh;1,076923077;643
79dmr;1,075268817;92
7j84w;1,075268817;92
7w8n9;1,075268817;460
dvnrr;1,075268817;92
gncu5;1,075268817;92
gzlok;1,075268817;92
h1vsh;1,075268817;92
i901a;1,075268817;92
jw9pc;1,075268817;184
mma6a;1,075268817;92
myegg;1,075268817;92
yi58s;1,075268817;184
bmb4s;1,073345259;553
0w6cx;1,071975498;646
at4ri;1,070336391;1941
gk9ms;1,070336391;647
k1nsf;1,070336391;647
d4zlk;1,068090788;741
c242q;1,066666667;371
cr5ou;1,066295781;2134
08wfz;1,063829787;186
0scv4;1,063829787;93
1uc9e;1,063829787;93
524ft;1,063829787;93
6ud41;1,063829787;93
9jg93;1,063829787;93
a0nqx;1,063829787;186
aogso;1,063829787;93
l7zoy;1,063829787;186
lb7lt;1,063829787;93
mk0jl;1,063829787;186
niuj5;1,063829787;186
qc9hm;1,063829787;93
srmnp;1,063829787;93
xleaa;1,063829787;186
yd6ug;1,063829787;186
zlv41;1,063829787;93
clr6m;1,061946903;2795
2sq9e;1,058201058;187
5wu6t;1,058201058;187
g36iy;1,058201058;187
h9cqv;1,058201058;187
nz71e;1,058201058;187
sryt1;1,058201058;187
xk2hl;1,058201058;187
fv7i4;1,057082452;468
c0ruo;1,056338028;281
del56;1,056338028;281
g9hsj;1,056338028;281
jfmrh;1,056338028;281
202i6;1,052631579;94
8rmxb;1,052631579;94
e34j7;1,052631579;188
oog2k;1,052631579;282
y51qh;1,052631579;470
f73hk;1,048951049;283
0eolh;1,047120419;189
enxq4;1,045296167;284
i4p7p;1,045296167;284
q5h4k;1,045296167;284
xzc7u;1,045296167;284
2f6zq;1,044386423;758
1ly64;1,041666667;95
4l81n;1,041666667;95
4q1gg;1,041666667;95
5pcy1;1,041666667;190
9e7jl;1,041666667;95
cqezp;1,041666667;95
etv5p;1,041666667;190
jd9ky;1,041666667;190
las99;1,041666667;380
n71z1;1,041666667;95
q9bc0;1,041666667;380
wvfsa;1,041666667;380
xszxq;1,041666667;95
4nhib;1,038961039;381
fqzbj;1,038961039;381
yezr9;1,038961039;381
2vxcc;1,038062284;286
8i1cn;1,038062284;286
8yk2i;1,038062284;858
bn7qg;1,038062284;572
6n7yy;1,03626943;191
78fan;1,03626943;191
guvhi;1,03626943;382
lz1v5;1,03626943;382
sip1t;1,03626943;382
ajb2p;1,034482759;287
6wdd9;1,032702238;1150
0jvh7;1,030927835;96
1cp6q;1,030927835;96
1npai;1,030927835;96
2ltfz;1,030927835;96
945fi;1,030927835;96
jw47c;1,030927835;96
ka9kr;1,030927835;96
lr95y;1,030927835;96
pshzu;1,030927835;96
tucdw;1,030927835;96
xkjjp;1,030927835;96
yeclg;1,030927835;96
mmj98;1,02960103;1538
yh8jz;1,028277635;385
2q2ll;1,02739726;289
2rbmi;1,02739726;289
fxh62;1,02739726;289
5dqcr;1,025641026;193
ai7lo;1,025641026;193
g1a6q;1,025641026;386
iwruo;1,025641026;193
pfndb;1,025641026;579
uon5e;1,025641026;193
we3xa;1,025641026;193
yr5up;1,025641026;386
ze5fl;1,025641026;386
0frr7;1,023890785;290
8rj10;1,023890785;290
9ddif;1,023890785;1160
vo0w0;1,022364217;1549
6s1e1;1,020408163;194
b1bq0;1,020408163;194
dahdp;1,020408163;97
j0emw;1,020408163;97
k81ki;1,020408163;291
ltyvi;1,020408163;97
m35qr;1,020408163;97
o1thl;1,020408163;97
s5a6b;1,020408163;97
seem4;1,020408163;97
ub7bx;1,020408163;97
zmcuv;1,020408163;97
giuyl;1,019252548;874
py1kw;1,019252548;874
0rc3e;1,017811705;389
44yd1;1,017811705;389
g36t9;1,016949153;292
kn1w8;1,016949153;292
vbkoe;1,015801354;877
5qssv;1,015228426;195
y6d8o;1,015228426;390
1ta3y;1,014198783;488
hhh8i;1,013513514;293
x4xg8;1,012145749;978
271r3;1,01010101;196
55bhh;1,01010101;196
5w45d;1,01010101;98
6se3b;1,01010101;98
70tbd;1,01010101;98
7pbs8;1,01010101;98
7uwhd;1,01010101;98
93u8s;1,01010101;98
a80jy;1,01010101;196
eybtj;1,01010101;196
fbgvh;1,01010101;98
fqmt6;1,01010101;98
htdt2;1,01010101;196
i6fod;1,01010101;98
jy1n0;1,01010101;98
k84i1;1,01010101;196
kfyxt;1,01010101;490
lga5i;1,01010101;98
o2gj0;1,01010101;98
obqm3;1,01010101;98
ouv7h;1,01010101;196
oynq4;1,01010101;98
p4fm1;1,01010101;196
sw41u;1,01010101;98
v74l7;1,01010101;490
xq82l;1,01010101;98
yukci;1,01010101;98
yzkqv;1,01010101;98
ztfg2;1,01010101;490
2hq3j;1,007838746;884
dni99;1,00697134;1278
frt1d;1,005025126;197
un8pc;1,005025126;197
vvv6c;1,005025126;197
yww34;1,003344482;592
04cy7;1;99
06vhp;1;297
20frc;1;99
5jz4q;1;99
88d3a;1;396
al6pc;1;99
bygel;1;99
excw3;1;99
giwih;1;99
i7hww;1;99
kixz8;1;99
kqe89;1;99
mb3yc;1;396
n717d;1;99
z8amt;1;99
x8d2l;0,998185118;2182
m34k1;0,996677741;298
bk4l1;0,995024876;199
qpz3d;0,995024876;199
3ipkg;0,993377483;299
1tq1t;0,99009901;100
2jw3q;0,99009901;100
3ojhw;0,99009901;100
8cgnx;0,99009901;100
9kd5z;0,99009901;100
btgg3;0,99009901;100
d9697;0,99009901;100
feiy0;0,99009901;100
gfygu;0,99009901;100
qlmgj;0,99009901;200
ubps3;0,99009901;100
x6xd9;0,99009901;100
y04p2;0,99009901;100
y7wbq;0,99009901;100
xs0nd;0,988142292;501
3u2xp;0,986842105;602
cd9cd;0,986842105;602
3k8b1;0,985221675;201
555qz;0,985221675;603
8b4zy;0,985221675;201
xomdu;0,985221675;201
kiodv;0,983284169;2014
w2rg4;0,982800983;403
1to59;0,980392157;101
3i26e;0,980392157;101
83d9l;0,980392157;101
966ya;0,980392157;101
abzpu;0,980392157;101
apsj0;0,980392157;101
avqf7;0,980392157;101
c8cot;0,980392157;101
ebmfl;0,980392157;101
f83cm;0,980392157;101
fylv3;0,980392157;909
h3y90;0,980392157;101
ici9v;0,980392157;101
jwqx3;0,980392157;101
ovxo8;0,980392157;101
p7p8r;0,980392157;101
rtndt;0,980392157;707
rzf0v;0,980392157;101
sz9rg;0,980392157;101
t4rlt;0,980392157;101
woja2;0,980392157;101
dpo48;0,9765625;507
ddpfu;0,975609756;203
lpsyk;0,975609756;203
4v0ts;0,974025974;305
04kgm;0,970873786;102
8azm0;0,970873786;204
9m9jq;0,970873786;204
9vcrx;0,970873786;204
bqi1m;0,970873786;102
dik5p;0,970873786;204
ep4v2;0,970873786;102
fisnm;0,970873786;204
k94kx;0,970873786;102
n20b6;0,970873786;102
n70rs;0,970873786;102
nxbg6;0,970873786;204
oilgi;0,970873786;306
tq7ww;0,970873786;102
wzaz9;0,970873786;204
25to6;0,968399592;1943
4gzvu;0,966183575;410
8g562;0,966183575;410
ok8fk;0,966183575;410
qsvmk;0,966183575;410
6e5hb;0,965517241;718
kvced;0,964630225;308
83jh6;0,961538462;206
9ue7h;0,961538462;103
nfcxm;0,961538462;103
pscv9;0,961538462;824
rdaop;0,961538462;103
t02ph;0,961538462;206
vi32g;0,961538462;103
zplm5;0,961538462;206
q6npi;0,959232614;413
3s33a;0,958466454;1550
3ths5;0,958466454;310
s1ysp;0,958466454;310
16153;0,956937799;621
3sixj;0,956937799;207
l85vi;0,956937799;207
olwmj;0,956937799;207
3sgoc;0,952380952;104
c8ib0;0,952380952;104
hxof8;0,952380952;104
j2bfi;0,952380952;104
j8cwh;0,952380952;104
lqftc;0,952380952;104
lt5kh;0,952380952;104
nl4yr;0,952380952;104
obb3g;0,952380952;104
s5jnt;0,952380952;104
tsjlt;0,952380952;728
2ykgp;0,950118765;417
ozsux;0,950118765;417
rn6k5;0,950118765;417
374nr;0,949367089;313
87x7a;0,949367089;313
byadx;0,949367089;313
ls8tq;0,949367089;313
rjjuy;0,949367089;313
b0fon;0,947867299;209
rv91k;0,947867299;209
mtjdh;0,94637224;314
4enrl;0,943396226;105
502n8;0,943396226;105
9g7fe;0,943396226;105
evx2y;0,943396226;105
f2kmh;0,943396226;105
inza0;0,943396226;210
ixhe9;0,943396226;105
mj2cx;0,943396226;105
mxc5l;0,943396226;105
r4ibd;0,943396226;105
uzmxb;0,943396226;210
pzcij;0,938967136;211
sr9m8;0,938566553;1161
lkmih;0,9375;634
cno2q;0,935162095;1589
ywv5z;0,935162095;1589
021oz;0,934579439;106
1jfje;0,934579439;106
3e3ov;0,934579439;106
4eqpg;0,934579439;106
7nnjv;0,934579439;106
alp3m;0,934579439;106
cnkt7;0,934579439;106
igb2o;0,934579439;106
k8c6i;0,934579439;106
o0o3r;0,934579439;106
q7aqh;0,934579439;106
qajfy;0,934579439;106
uv6ge;0,934579439;106
wu5yn;0,934579439;106
zne5v;0,934579439;106
3exi9;0,930232558;213
5c9x6;0,930232558;213
ya5sf;0,929512006;1279
39e4c;0,92879257;320
aducf;0,92879257;320
jls2y;0,92879257;320
l90qj;0,92879257;320
t1216;0,92879257;320
ye3yh;0,92879257;320
1jlh9;0,925925926;107
1mwwj;0,925925926;214
8s1xk;0,925925926;107
8ytzq;0,925925926;107
afls4;0,925925926;107
hc9y8;0,925925926;107
l3hce;0,925925926;107
oeao9;0,925925926;107
uvfuj;0,925925926;107
0rgkv;0,923076923;644
vveqq;0,923076923;322
eor6f;0,92272203;859
r1e7i;0,92272203;859
wj7z7;0,921658986;215
4wby9;0,920353982;2799
huld9;0,918836141;647
79mhb;0,917431193;108
8skx4;0,917431193;324
g34a0;0,917431193;324
i0zu5;0,917431193;108
mj5o0;0,917431193;108
px26t;0,917431193;108
xle7a;0,917431193;108
yfpay;0,917431193;648
bbcwm;0,913242009;217
dicqg;0,913242009;217
5tvun;0,909090909;109
68ah1;0,909090909;109
i5k76;0,909090909;327
ieojx;0,909090909;109
jli6r;0,909090909;218
l2fm9;0,909090909;109
m8u3l;0,909090909;109
r4wj5;0,909090909;218
t8i3f;0,909090909;109
vkzhf;0,909090909;218
jywof;0,906002265;875
1fg2d;0,900900901;110
3nogw;0,900900901;110
4e77s;0,900900901;110
7lyxb;0,900900901;220
dyf6p;0,900900901;220
hxr9v;0,900900901;330
lst5a;0,900900901;110
ncvdw;0,900900901;110
o8z2m;0,900900901;110
orn4t;0,900900901;110
p41r4;0,900900901;110
tc0kn;0,900900901;110
ulg7h;0,900900901;220
vc29h;0,900900901;220
vd50n;0,900900901;220
vs5hl;0,899887514;881
x55fx;0,899887514;881
relq0;0,895856663;885
ycu0w;0,895856663;885
yhjv2;0,89456869;1551
6lwyn;0,892857143;111
klzqq;0,892857143;111
otld1;0,892857143;222
p7pjp;0,892857143;222
s2eee;0,892857143;111
tb67d;0,892857143;111
xcc0f;0,892857143;111
zpbgr;0,892857143;111
5f78a;0,888888889;223
ez2q7;0,888888889;223
mfzfg;0,888888889;223
y9bgs;0,888888889;223
bmrn0;0,887573964;335
bxkle;0,887573964;335
0xg8y;0,884955752;112
caf1n;0,884955752;112
cgeek;0,884955752;112
czt3b;0,884955752;112
ip29z;0,884955752;112
jirro;0,884955752;112
l955p;0,884955752;224
nismf;0,884955752;112
nlvc9;0,884955752;112
pnb4a;0,884955752;112
rlop8;0,884955752;112
v73xc;0,884955752;224
xb3z7;0,884955752;112
z85st;0,884955752;2016
4nvi2;0,882352941;337
eplbz;0,882352941;337
6cl2n;0,881057269;225
75q47;0,881057269;450
yp4pi;0,880853037;2138
15dh9;0,877192982;113
6wfvn;0,877192982;113
b1h73;0,877192982;1017
b5pys;0,877192982;1017
fatd7;0,877192982;113
jiaeb;0,877192982;113
knib0;0,877192982;113
ogr9f;0,877192982;113
v6hgp;0,877192982;113
boa6i;0,875273523;453
m1ihb;0,875273523;453
5h353;0,873362445;227
5tum5;0,873362445;227
86orh;0,873362445;227
hcpsh;0,873362445;227
k4r3l;0,873362445;227
0iiax;0,869565217;114
0x9my;0,869565217;570
1yftp;0,869565217;114
8d854;0,869565217;114
9ftbc;0,869565217;114
as3sg;0,869565217;114
f6lgj;0,869565217;228
jmqst;0,869565217;114
lmkb2;0,869565217;114
oshm9;0,869565217;114
p59oq;0,869565217;114
pfhqw;0,869565217;228
qj9fp;0,869565217;570
r3sl8;0,869565217;114
ub4an;0,869565217;228
vtfir;0,869565217;114
m2yfc;0,867678959;457
cvfn9;0,867052023;343
7kivr;0,865800866;229
ase5k;0,865800866;229
awxrz;0,865800866;229
u1yb6;0,865800866;229
9hx7t;0,86526576;802
854cd;0,865051903;573
seive;0,865051903;573
vlo7g;0,863930886;459
5wbcz;0,862068966;230
ay8ea;0,862068966;230
b2fnu;0,862068966;230
v3pms;0,862068966;115
ymc3o;0,862068966;115
zqbmw;0,862068966;115
fg9rl;0,860215054;922
vmcki;0,860215054;922
3q2xo;0,859598854;346
kn2ml;0,859598854;346
mntqs;0,859598854;346
7mix2;0,857142857;347
md8ms;0,857142857;694
v5sl0;0,857142857;347
9mfry;0,854700855;116
bp483;0,854700855;116
btwnb;0,854700855;232
hxqyt;0,854700855;116
kfh6v;0,854700855;580
md88l;0,854700855;116
w5k53;0,854700855;116
z9c9u;0,854700855;232
zhxia;0,854700855;116
o5dh7;0,849557522;2801
p249u;0,849557522;2801
2dce8;0,847457627;117
2mm8y;0,847457627;117
88xhh;0,847457627;117
8c75a;0,847457627;234
d0n9j;0,847457627;117
e0e6z;0,847457627;234
h7z5k;0,847457627;117
hs61c;0,847457627;117
kikq6;0,847457627;234
kzdtr;0,847457627;117
m3plu;0,847457627;117
mtxet;0,847457627;117
pokmz;0,847457627;117
qlc8q;0,847457627;117
rt4gf;0,847457627;117
skrex;0,847457627;117
vbvgd;0,847457627;117
w9frb;0,847457627;117
x62jr;0,847457627;117
zz8g4;0,847457627;117
4rx53;0,844594595;1174
09iat;0,840336134;236
3zhv1;0,840336134;708
5xbfa;0,840336134;118
8tpw4;0,840336134;236
9sg3j;0,840336134;354
i99li;0,840336134;118
ifflt;0,840336134;708
kl0vz;0,840336134;118
n9y7q;0,840336134;236
nhtry;0,840336134;118
p5egd;0,840336134;118
r0dil;0,840336134;118
t1xkn;0,840336134;236
vmjaz;0,840336134;118
wjnok;0,840336134;118
u4usf;0,837520938;592
8ytdo;0,836820084;237
bad3e;0,836550837;1541
5nh7g;0,836120401;593
lry5w;0,835654596;356
7oe4x;0,83449235;2139
o70rm;0,83449235;2139
222va;0,833333333;119
3rxt6;0,833333333;119
6u1yf;0,833333333;119
7bavu;0,833333333;119
8l7yc;0,833333333;119
btfnb;0,833333333;119
cqapb;0,833333333;238
f74xk;0,833333333;119
fchw1;0,833333333;119
l8o9g;0,833333333;238
mfd67;0,833333333;119
nuclc;0,833333333;119
nwm1p;0,833333333;119
opypz;0,833333333;119
uwqws;0,833333333;119
vxpwl;0,833333333;119
yikzn;0,833333333;119
yxc5r;0,833333333;119
zg4gt;0,833333333;119
60aoe;0,830564784;597
b1n0y;0,830564784;597
w0zqt;0,830564784;597
zyjpy;0,829875519;478
1bmle;0,826446281;120
7sb5k;0,826446281;120
7w96f;0,826446281;240
8a86e;0,826446281;120
jxope;0,826446281;120
lyqcw;0,826446281;240
x5diy;0,826446281;240
yd4j5;0,826446281;240
xwt0g;0,821018062;604
6tk8y;0,819672131;121
8yp58;0,819672131;121
hphh4;0,819672131;121
iv7s0;0,819672131;242
jnp4m;0,819672131;121
md3rr;0,819672131;121
ph06u;0,819672131;121
suph9;0,819672131;121
uxix5;0,819672131;121
v62d4;0,819672131;121
vdhyi;0,819672131;121
xa6t9;0,819672131;121
v5rmh;0,817438692;728
6sh64;0,817160368;971
g0dw2;0,817160368;971
b7wyj;0,816326531;243
js6o0;0,816326531;243
q3v4x;0,816326531;243
kfv5e;0,815494393;1946
0lmxz;0,815217391;730
aq3iv;0,81300813;122
li22x;0,81300813;122
rit7n;0,81300813;244
sdgfr;0,81300813;122
yur4c;0,81300813;122
o6cfz;0,809061489;613
6ew9i;0,807381776;860
3t4ux;0,806451613;123
6zvk1;0,806451613;123
hvug5;0,806451613;123
k70d0;0,806451613;123
k8tf1;0,806451613;123
ktwgz;0,806451613;123
kx3bz;0,806451613;246
lhtgt;0,806451613;123
ovvih;0,806451613;123
r7pyb;0,806451613;246
v6y8k;0,806451613;123
woslg;0,806451613;246
awbnn;0,801068091;743
ph3po;0,801068091;743
78vve;0,8;124
8c73y;0,8;124
8p9qr;0,8;124
8zz3e;0,8;124
bincx;0,8;124
fruzr;0,8;124
iayad;0,8;124
j0sy8;0,8;124
l72xv;0,8;124
mq0t0;0,8;124
o7n02;0,8;124
pa60i;0,8;124
pi51z;0,8;124
qis3e;0,8;124
qk05s;0,8;124
u9d63;0,8;124
vglr2;0,8;124
y2j4j;0,8;248
hchs9;0,798722045;621
1lneo;0,793650794;125
25uou;0,793650794;125
2jxew;0,793650794;125
3uzvp;0,793650794;125
6e87m;0,793650794;125
7rfse;0,793650794;125
986uq;0,793650794;125
9k24m;0,793650794;125
c0c21;0,793650794;125
f2n01;0,793650794;125
ffzuh;0,793650794;125
hrdai;0,793650794;125
k4cjs;0,793650794;125
kdlxs;0,793650794;125
r4t9g;0,793650794;125
v5ioq;0,793650794;125
wwf40;0,793650794;125
m06bt;0,790513834;502
yfppz;0,790513834;502
7umc8;0,788131664;2140
2frag;0,787401575;126
4kddc;0,787401575;126
4z948;0,787401575;126
568b1;0,787401575;126
cz03h;0,787401575;126
gp1mz;0,787401575;126
grszp;0,787401575;126
ktkqg;0,787401575;126
q7jpe;0,787401575;126
qea11;0,787401575;126
zaeha;0,787401575;126
59nqt;0,78125;127
9ym2z;0,78125;127
a76hy;0,78125;127
ekx0i;0,78125;254
g07bi;0,78125;127
gvobt;0,78125;381
m7d3q;0,78125;127
o2b2f;0,78125;127
